id,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area,district
5978,186,5,3,1098000,5903,Chamartín
5977,207,4,3,1050000,5072,Chamartín
5976,115,4,2,495000,4304,Chamartín
5975,261,4,4,1495000,5728,Chamartín
5974,576,2,3,3590000,6233,Chamartín
5973,372,5,5,2400000,6452,Chamartín
5972,276,5,5,1890000,6848,Chamartín
5971,120,3,2,670000,5583,Chamartín
5970,53,1,1,365000,6887,Chamartín
5969,576,3,4,3590000,6233,Chamartín
5968,67,1,1,465000,6940,Chamartín
5967,52,1,1,340000,6538,Chamartín
5966,207,4,2,1050000,5072,Chamartín
5965,71,2,1,370000,5211,Lavapiés-Embajadores
5964,83,3,1,177260,2136,Opañel
5963,83,3,1,177260,2136,Opañel
5962,87,3,1,275000,3161,Comillas
5961,75,3,1,130000,1733,Abrantes
5960,78,2,1,165000,2115,Abrantes
5959,150,4,2,369000,2460,San Isidro
5958,94,4,1,170000,1809,Carabanchel
5957,91,2,2,190000,2088,San Isidro
5956,71,2,1,199900,2815,San Isidro
5955,65,3,1,131000,2015,Puerta Bonita
5954,63,3,1,135000,2143,Vista Alegre
5953,64,2,1,135000,2109,Opañel
5952,110,3,2,319000,2900,Pau de Carabanchel
5951,89,3,2,230000,2584,Comillas
5950,48,2,1,172000,3583,Puerta Bonita
5949,107,4,2,222500,2079,Vista Alegre
5948,95,2,1,255800,2693,Abrantes
5947,143,2,2,450000,3147,Puerta Bonita
5946,67,1,1,159900,2387,Puerta Bonita
5945,53,1,1,140000,2642,Opañel
5944,90,2,3,290000,3222,San Isidro
5943,54,2,1,95000,1759,San Isidro
5942,101,3,2,315000,3119,San Isidro
5941,83,3,1,177260,2136,Opañel
5940,113,3,1,170000,1504,San Isidro
5939,63,3,1,112000,1778,Buena Vista
5938,95,1,1,399000,4200,Carabanchel
5937,116,4,3,360000,3103,Carabanchel
5936,91,3,1,295000,3242,Comillas
5935,92,2,2,192000,2087,Carabanchel
5934,65,3,1,170000,2615,Comillas
5933,66,2,1,182000,2758,Comillas
5932,96,3,2,300000,3125,Abrantes
5931,63,2,1,88000,1397,Vista Alegre
5930,70,2,1,99000,1414,Abrantes
5929,78,2,1,170000,2179,Abrantes
5928,91,2,1,177450,1950,Abrantes
5927,70,3,1,140000,2000,Carabanchel
5926,100,3,2,290000,2900,Abrantes
5925,98,3,1,330000,3367,Comillas
5924,87,2,1,295000,3391,Opañel
5923,104,4,2,344900,3316,Abrantes
5922,72,2,1,179900,2499,Buena Vista
5921,80,2,1,145890,1824,Abrantes
5920,70,2,1,128000,1829,Buena Vista
5919,103,3,1,239000,2320,Comillas
5918,81,3,1,159000,1963,Abrantes
5917,107,3,1,260000,2430,Comillas
5916,63,2,1,169000,2683,Puerta Bonita
5915,74,2,1,170000,2297,Vista Alegre
5914,70,3,1,143000,2043,Vista Alegre
5913,87,2,1,140000,1609,San Isidro
5912,59,2,1,118000,2000,San Isidro
5911,95,3,2,250000,2632,Comillas
5910,78,3,1,210000,2692,Comillas
5909,83,3,1,177260,2136,San Isidro
5908,56,2,1,175000,3125,San Isidro
5907,80,2,2,238000,2975,Puerta Bonita
5906,63,3,1,135000,2143,Vista Alegre
5905,63,3,1,135000,2143,Vista Alegre
5904,61,2,1,156000,2557,San Isidro
5903,98,3,2,130000,1327,San Isidro
5902,80,3,1,139000,1738,Puerta Bonita
5901,55,2,1,128000,2327,Comillas
5900,59,2,1,110000,1864,Vista Alegre
5899,92,3,1,140000,1522,Puerta Bonita
5898,100,3,2,359000,3590,Pau de Carabanchel
5897,60,3,1,130000,2167,Abrantes
5896,85,3,1,170000,2000,San Isidro
5895,69,2,1,133000,1928,Opañel
5894,99,1,1,399000,4030,San Isidro
5893,84,3,2,169900,2023,Abrantes
5892,67,2,1,120000,1791,San Isidro
5891,70,3,1,149000,2129,Vista Alegre
5890,68,2,1,129900,1910,Vista Alegre
5889,107,4,2,325000,3037,San Isidro
5888,134,3,2,334000,2493,Pau de Carabanchel
5887,133,3,2,247000,1857,Carabanchel
5886,95,4,2,285000,3000,Carabanchel
5885,55,2,1,118500,2155,Vista Alegre
5884,78,2,1,225000,2885,Comillas
5883,84,3,1,269999,3214,Opañel
5882,133,7,1,240000,1805,San Isidro
5881,49,2,1,79900,1631,Vista Alegre
5880,91,2,2,228500,2511,Pau de Carabanchel
5879,63,3,1,125890,1998,Puerta Bonita
5878,109,4,2,369900,3394,Opañel
5877,110,2,2,165000,1500,Carabanchel
5876,139,4,2,235000,1691,Carabanchel
5875,147,4,1,275000,1871,Carabanchel
5874,70,2,1,130000,1857,Carabanchel
5873,89,3,1,162000,1820,Vista Alegre
5872,70,3,1,151900,2170,Opañel
5871,85,3,1,157000,1847,Carabanchel
5870,63,2,1,120890,1919,Puerta Bonita
5869,74,3,1,126900,1715,Buena Vista
5868,97,3,1,370000,3814,San Isidro
5867,142,5,2,370000,2606,San Isidro
5866,95,2,2,266000,2800,Comillas
5865,178,4,2,335000,1882,Opañel
5864,85,3,2,252000,2965,Vista Alegre
5863,79,3,1,155890,1973,Puerta Bonita
5862,99,3,2,278900,2817,Vista Alegre
5861,86,3,1,179500,2087,Vista Alegre
5860,76,3,1,149000,1961,Buena Vista
5859,102,2,2,272000,2667,Pau de Carabanchel
5858,78,3,1,144900,1858,San Isidro
5857,70,2,1,165000,2357,Vista Alegre
5856,65,3,1,96000,1477,Opañel
5855,78,3,1,146000,1872,Opañel
5854,85,3,1,185000,2176,Carabanchel
5853,58,1,1,195000,3362,San Isidro
5852,110,3,2,330000,3000,Pau de Carabanchel
5851,120,4,2,369900,3082,Opañel
5850,100,3,1,259900,2599,Comillas
5849,100,3,1,274900,2749,Comillas
5848,70,3,1,164900,2356,Comillas
5847,63,2,1,135000,2143,San Isidro
5846,120,4,2,369900,3082,Opañel
5845,99,3,2,430000,4343,San Isidro
5844,60,2,1,110000,1833,Puerta Bonita
5843,77,2,2,218000,2831,San Isidro
5842,133,3,2,279811,2104,Carabanchel
5841,63,3,1,135000,2143,Vista Alegre
5840,70,3,1,125000,1786,Opañel
5839,57,3,1,100300,1760,Puerta Bonita
5838,110,3,2,299000,2718,San Isidro
5837,60,2,1,110000,1833,San Isidro
5836,53,1,1,119000,2245,Opañel
5835,60,2,1,84500,1408,Abrantes
5834,62,3,1,129900,2095,San Isidro
5833,80,3,1,153990,1925,Opañel
5832,58,3,1,125000,2155,Carabanchel
5831,108,3,2,238000,2204,Opañel
5830,55,2,1,129000,2345,Abrantes
5829,78,2,1,228000,2923,Comillas
5828,69,2,1,157000,2275,Opañel
5827,53,1,1,195000,3679,San Isidro
5826,70,3,1,235000,3357,Opañel
5825,56,2,1,129000,2304,Comillas
5824,75,3,1,144000,1920,San Isidro
5823,102,3,2,240000,2353,Abrantes
5822,60,3,1,107260,1788,Abrantes
5821,63,3,1,117000,1857,Opañel
5820,69,2,1,199000,2884,Comillas
5819,80,3,1,319500,3994,Comillas
5818,103,3,2,140000,1359,Abrantes
5817,64,3,1,127000,1984,San Isidro
5816,84,2,1,150000,1786,San Isidro
5815,85,3,1,185000,2176,San Isidro
5814,87,3,1,140000,1609,Puerta Bonita
5813,33,1,1,160000,4848,San Isidro
5812,170,5,3,317500,1868,Carabanchel
5811,102,3,2,279900,2744,Carabanchel
5810,77,3,1,145000,1883,Vista Alegre
5809,270,4,3,349900,1296,San Isidro
5808,53,2,1,127300,2402,Buena Vista
5807,95,3,2,139000,1463,San Isidro
5806,71,3,1,134000,1887,Vista Alegre
5805,71,2,1,150000,2113,San Isidro
5804,85,2,1,243000,2859,Buena Vista
5802,72,3,1,133500,1854,Abrantes
5801,50,1,1,180000,3600,Pau de Carabanchel
5800,94,4,1,170000,1809,Comillas
5799,89,3,2,230000,2584,Comillas
5798,89,3,2,230000,2584,Comillas
5797,152,4,2,449000,2954,Opañel
5796,70,3,1,139900,1999,Buena Vista
5795,94,4,1,170000,1809,Comillas
5794,59,2,1,118000,2000,San Isidro
5793,80,3,1,115000,1438,Vista Alegre
5792,100,3,2,290000,2900,Abrantes
5791,116,2,1,300000,2586,Pau de Carabanchel
5790,81,3,1,125000,1543,Puerta Bonita
5789,139,3,2,333000,2396,Pau de Carabanchel
5788,86,3,1,127000,1477,Buena Vista
5787,62,3,1,105000,1694,Puerta Bonita
5786,94,2,2,231289,2461,Buena Vista
5785,106,3,2,257998,2434,Buena Vista
5784,106,3,2,255728,2413,Buena Vista
5783,94,2,2,229281,2439,Buena Vista
5782,100,3,2,305000,3050,Abrantes
5781,89,2,2,260000,2921,Puerta Bonita
5780,87,2,2,263200,3025,Puerta Bonita
5779,65,3,1,119000,1831,Abrantes
5778,51,2,1,109650,2150,Puerta Bonita
5777,85,3,1,155000,1824,Opañel
5776,68,2,1,125000,1838,Vista Alegre
5775,45,2,1,93900,2087,Vista Alegre
5774,88,3,1,169000,1920,Buena Vista
5773,107,4,2,325000,3037,San Isidro
5772,66,3,1,136000,2061,San Isidro
5771,89,2,1,155000,1742,Vista Alegre
5770,98,3,1,249900,2550,Opañel
5769,63,2,1,109900,1744,Puerta Bonita
5768,68,2,1,261000,3838,Vista Alegre
5767,75,2,1,168000,2240,Comillas
5766,95,3,2,248500,2616,San Isidro
5765,75,3,2,115000,1533,Abrantes
5764,87,1,1,225000,2586,San Isidro
5763,107,3,2,615000,5748,San Isidro
5762,65,2,1,119000,1831,Puerta Bonita
5761,98,3,1,215000,2194,Carabanchel
5760,80,3,1,163000,2038,Abrantes
5759,75,2,1,135000,1800,Opañel
5758,72,2,1,138000,1917,Opañel
5757,59,2,1,125000,2119,Carabanchel
5756,55,2,1,135000,2455,Opañel
5755,104,2,2,450000,4327,Carabanchel
5754,94,4,1,170000,1809,Comillas
5753,59,2,1,118000,2000,San Isidro
5752,59,2,1,118000,2000,San Isidro
5751,78,2,1,170000,2179,Abrantes
5750,96,3,2,269000,2802,San Isidro
5749,77,3,1,172000,2234,Vista Alegre
5748,73,2,1,168000,2301,Comillas
5747,73,2,1,168000,2301,Comillas
5746,45,2,1,104900,2331,San Isidro
5745,67,3,1,154900,2312,Puerta Bonita
5744,65,3,1,140000,2154,Opañel
5743,55,2,1,98000,1782,Puerta Bonita
5742,58,2,2,139900,2412,Abrantes
5741,61,3,1,159900,2621,Puerta Bonita
5740,58,2,1,149900,2584,Vista Alegre
5739,87,2,1,220000,2529,Opañel
5738,57,3,1,125000,2193,San Isidro
5737,65,2,1,100000,1538,Abrantes
5736,97,3,1,235000,2423,Comillas
5735,69,2,1,155000,2246,San Isidro
5734,76,3,1,236000,3105,Abrantes
5733,50,3,1,96000,1920,Puerta Bonita
5732,59,3,1,129900,2202,Buena Vista
5731,66,3,1,140000,2121,Carabanchel
5730,68,2,1,195000,2868,Comillas
5729,66,3,1,170000,2576,Comillas
5728,95,2,1,159000,1674,Comillas
5727,49,2,1,108500,2214,San Isidro
5726,65,2,1,140000,2154,San Isidro
5725,81,3,1,161200,1990,Vista Alegre
5724,70,3,1,136500,1950,Carabanchel
5723,65,2,1,120000,1846,Vista Alegre
5722,163,4,3,408500,2506,Vista Alegre
5721,130,3,2,298000,2292,San Isidro
5720,73,1,1,175000,2397,Vista Alegre
5719,60,1,2,175000,2917,Vista Alegre
5718,124,3,2,275000,2218,Vista Alegre
5717,124,3,2,287000,2315,Vista Alegre
5716,113,2,2,245000,2168,Vista Alegre
5715,132,3,2,295000,2235,Vista Alegre
5714,92,2,2,395000,4293,Vista Alegre
5713,60,1,2,170000,2833,Vista Alegre
5712,145,3,2,340000,2345,Vista Alegre
5711,132,3,2,309000,2341,Vista Alegre
5710,60,1,2,181000,3017,Vista Alegre
5709,145,3,2,325000,2241,Vista Alegre
5708,132,3,2,316000,2394,Vista Alegre
5707,60,1,2,165000,2750,Vista Alegre
5706,145,3,2,332000,2290,Vista Alegre
5705,124,3,2,281000,2266,Vista Alegre
5704,145,3,2,318000,2193,Vista Alegre
5703,100,3,2,270000,2700,Comillas
5702,60,1,1,180500,3008,Puerta Bonita
5701,60,2,1,104900,1748,Comillas
5700,111,3,2,175000,1577,San Isidro
5698,142,3,2,305000,2148,Abrantes
5697,95,3,2,285000,3000,Carabanchel
5696,288,5,3,699900,2430,Carabanchel
5695,63,1,1,125000,1984,Buena Vista
5694,90,2,2,161500,1794,Puerta Bonita
5693,79,3,1,198000,2506,Comillas
5692,76,3,1,130000,1711,Abrantes
5691,69,3,1,136100,1972,Abrantes
5690,78,3,1,164000,2103,Vista Alegre
5689,115,3,1,240000,2087,Vista Alegre
5688,65,3,1,110000,1692,Vista Alegre
5687,73,3,1,143000,1959,Carabanchel
5686,78,3,1,155000,1987,San Isidro
5685,85,3,1,161200,1896,Vista Alegre
5684,53,2,1,155000,2925,San Isidro
5683,102,2,2,215000,2108,Buena Vista
5682,45,1,1,145000,3222,San Isidro
5681,65,3,1,146000,2246,Opañel
5680,226,4,2,549000,2429,Pau de Carabanchel
5679,70,3,1,230000,3286,Vista Alegre
5678,77,3,1,230000,2987,Vista Alegre
5677,63,2,1,262000,4159,Comillas
5676,66,2,1,114000,1727,Vista Alegre
5675,85,3,1,155000,1824,Puerta Bonita
5674,50,1,1,159900,3198,Abrantes
5673,87,3,1,249000,2862,Opañel
5672,103,3,1,221000,2146,Comillas
5671,95,2,2,305000,3211,Opañel
5670,58,2,1,149900,2584,Vista Alegre
5669,176,5,2,314900,1789,Vista Alegre
5668,70,3,1,140000,2000,Vista Alegre
5667,100,3,1,261000,2610,Vista Alegre
5666,103,3,1,221000,2146,Comillas
5665,90,2,2,210000,2333,Buena Vista
5664,77,2,1,148470,1928,Vista Alegre
5663,92,3,1,340000,3696,Comillas
5662,60,2,1,83000,1383,Carabanchel
5661,55,3,1,84000,1527,Carabanchel
5660,110,2,1,112000,1018,Opañel
5659,72,3,1,169000,2347,Abrantes
5658,50,2,1,144000,2880,Opañel
5657,98,3,3,270000,2755,San Isidro
5656,57,1,1,156000,2737,Puerta Bonita
5655,123,2,2,244000,1984,Puerta Bonita
5654,80,3,1,150000,1875,Opañel
5653,47,2,1,100000,2128,San Isidro
5652,62,2,1,129900,2095,Abrantes
5651,80,3,1,169900,2124,Vista Alegre
5650,59,3,1,109000,1847,Buena Vista
5649,98,3,1,295000,3010,Comillas
5648,60,1,1,123000,2050,San Isidro
5647,93,2,2,286000,3075,Puerta Bonita
5646,90,3,1,160000,1778,Puerta Bonita
5645,57,1,1,128000,2246,Buena Vista
5644,57,3,1,127600,2239,Buena Vista
5643,77,3,1,148470,1928,Vista Alegre
5642,83,3,2,116000,1398,Puerta Bonita
5641,60,2,1,118000,1967,Vista Alegre
5640,65,1,1,169000,2600,San Isidro
5639,79,4,1,154000,1949,Vista Alegre
5638,91,3,1,220000,2418,Abrantes
5637,72,3,1,129900,1804,San Isidro
5636,63,2,1,148000,2349,San Isidro
5635,433,4,3,395000,912,San Isidro
5634,44,2,1,118000,2682,Abrantes
5633,92,3,1,340000,3696,Comillas
5632,57,3,1,127600,2239,Buena Vista
5631,271,6,5,339000,1251,Buena Vista
5630,71,3,1,125000,1761,Opañel
5629,65,3,1,162000,2492,Comillas
5628,64,3,1,124000,1938,San Isidro
5627,90,3,1,235000,2611,Comillas
5626,105,4,2,287000,2733,San Isidro
5625,85,3,1,139000,1635,Comillas
5624,500,6,4,360000,720,Opañel
5623,54,2,1,119900,2220,Vista Alegre
5622,58,1,1,160000,2759,San Isidro
5621,65,2,1,120000,1846,Abrantes
5620,100,3,2,269000,2690,Abrantes
5619,78,3,2,186000,2385,Abrantes
5618,80,4,1,138000,1725,Vista Alegre
5617,77,3,1,159000,2065,Opañel
5616,110,3,2,289500,2632,San Isidro
5615,90,2,2,245000,2722,San Isidro
5614,189,3,2,495000,2619,Pau de Carabanchel
5613,103,3,2,329000,3194,Pau de Carabanchel
5612,56,3,1,136570,2439,Carabanchel
5611,57,2,1,120000,2105,Vista Alegre
5610,42,2,1,128000,3048,San Isidro
5609,79,3,1,140000,1772,Opañel
5608,145,4,3,335000,2310,Carabanchel
5607,76,2,1,175000,2303,San Isidro
5606,110,3,2,285000,2591,Puerta Bonita
5605,57,3,1,95000,1667,Puerta Bonita
5604,88,3,1,128500,1460,Abrantes
5603,100,3,1,197000,1970,Buena Vista
5602,60,1,1,160000,2667,San Isidro
5601,82,3,1,129900,1584,Carabanchel
5600,74,3,1,138000,1865,Puerta Bonita
5599,82,3,1,215000,2622,Puerta Bonita
5598,80,3,1,178000,2225,Abrantes
5597,86,3,1,166000,1930,Abrantes
5596,94,2,2,160000,1702,San Isidro
5595,74,3,1,138000,1865,Vista Alegre
5594,170,2,2,325000,1912,San Isidro
5593,208,2,1,295000,1418,Opañel
5592,72,2,1,137500,1910,Abrantes
5591,54,2,1,105000,1944,San Isidro
5590,50,2,1,119000,2380,Opañel
5589,53,3,1,115000,2170,Puerta Bonita
5588,75,4,1,145000,1933,Vista Alegre
5587,107,2,2,347000,3243,San Isidro
5586,54,2,1,105000,1944,San Isidro
5585,121,3,2,397000,3281,San Isidro
5584,81,3,1,129900,1604,Buena Vista
5583,62,2,1,175000,2823,Comillas
5582,44,2,1,120000,2727,Puerta Bonita
5581,81,2,1,219000,2704,Vista Alegre
5580,83,2,2,216500,2608,Pau de Carabanchel
5579,102,2,2,298000,2922,Carabanchel
5578,56,2,2,260000,4643,Puerta Bonita
5577,86,2,2,263200,3060,Puerta Bonita
5576,95,3,1,219000,2305,Vista Alegre
5575,59,1,1,163500,2771,Puerta Bonita
5574,86,2,2,257900,2999,Puerta Bonita
5573,79,3,1,169000,2139,Opañel
5572,124,3,2,318500,2569,Carabanchel
5571,32,1,1,65000,2031,San Isidro
5570,50,2,1,148000,2960,Carabanchel
5569,160,2,2,180000,1125,Opañel
5568,93,3,2,165000,1774,Abrantes
5567,67,3,1,133070,1986,Puerta Bonita
5566,88,3,1,115000,1307,Carabanchel
5565,54,3,1,107000,1981,Abrantes
5564,55,2,1,99000,1800,Comillas
5563,54,3,1,107000,1981,Abrantes
5562,54,1,1,194000,3593,Pau de Carabanchel
5561,90,2,2,378000,4200,Carabanchel
5560,88,3,1,185000,2102,Abrantes
5559,56,3,1,136570,2439,Vista Alegre
5558,120,4,1,190000,1583,Carabanchel
5557,50,1,1,174000,3480,Pau de Carabanchel
5556,70,2,1,122000,1743,Vista Alegre
5555,81,2,2,191000,2358,Puerta Bonita
5554,87,2,2,199000,2287,Puerta Bonita
5553,77,2,1,138000,1792,Puerta Bonita
5552,65,2,1,121600,1871,Abrantes
5551,65,1,1,118000,1815,Abrantes
5550,77,2,1,240000,3117,Vista Alegre
5549,95,2,1,210000,2211,Vista Alegre
5548,60,2,2,195000,3250,Carabanchel
5547,270,4,3,375000,1389,Carabanchel
5546,115,4,2,250000,2174,Carabanchel
5545,70,2,1,127000,1814,Carabanchel
5544,58,3,1,136570,2355,Vista Alegre
5543,70,2,1,165000,2357,Carabanchel
5542,94,4,2,179000,1904,Puerta Bonita
5541,100,3,2,290000,2900,Abrantes
5540,86,2,2,297000,3453,Pau de Carabanchel
5539,124,4,3,299000,2411,Carabanchel
5538,65,3,1,193000,2969,Comillas
5537,91,3,1,129000,1418,Puerta Bonita
5536,66,3,1,132000,2000,Opañel
5535,57,3,1,115000,2018,San Isidro
5534,118,4,1,212000,1797,Opañel
5533,63,3,1,113000,1794,San Isidro
5532,66,3,1,124200,1882,Abrantes
5531,75,1,1,185000,2467,Carabanchel
5530,72,2,2,166000,2306,Opañel
5529,81,3,1,125000,1543,Puerta Bonita
5528,177,2,1,315000,1780,Buena Vista
5527,51,2,1,120000,2353,Vista Alegre
5526,70,3,1,190000,2714,Opañel
5525,50,2,1,165000,3300,Opañel
5524,88,2,2,260000,2955,San Isidro
5523,128,4,1,316000,2469,Opañel
5522,62,3,1,120000,1935,Puerta Bonita
5521,105,3,2,300000,2857,Abrantes
5520,68,2,1,195000,2868,Comillas
5519,62,2,1,132600,2139,Opañel
5518,65,3,1,135000,2077,Vista Alegre
5517,80,3,1,272000,3400,San Isidro
5516,110,3,2,299000,2718,San Isidro
5515,79,3,1,170000,2152,San Isidro
5514,67,2,1,148000,2209,Puerta Bonita
5513,105,3,2,315000,3000,San Isidro
5512,62,3,1,225000,3629,Opañel
5511,140,6,6,379000,2707,Comillas
5510,80,3,1,159900,1999,Abrantes
5509,99,3,2,250000,2525,Abrantes
5508,85,3,1,143000,1682,Opañel
5507,80,1,2,178000,2225,Puerta Bonita
5506,84,3,2,169900,2023,San Isidro
5505,90,3,2,115000,1278,Abrantes
5504,95,2,2,305000,3211,Opañel
5503,75,3,1,122500,1633,Abrantes
5502,85,3,1,156000,1835,Abrantes
5501,133,3,1,280000,2105,Vista Alegre
5500,68,2,2,250000,3676,Abrantes
5499,121,3,2,320000,2645,Abrantes
5498,50,2,1,86000,1720,Carabanchel
5497,70,2,1,121600,1737,Abrantes
5496,79,3,1,198000,2506,Comillas
5495,86,4,1,149999,1744,Carabanchel
5494,37,1,1,98000,2649,Carabanchel
5493,70,3,1,148000,2114,Vista Alegre
5492,70,2,1,158000,2257,San Isidro
5491,82,3,1,127000,1549,Abrantes
5490,69,1,1,228000,3304,Pau de Carabanchel
5489,64,3,1,100000,1562,Puerta Bonita
5488,63,3,1,113000,1794,San Isidro
5487,270,5,3,490000,1815,Opañel
5486,99,3,2,430000,4343,San Isidro
5485,114,3,2,288000,2526,Puerta Bonita
5483,62,1,2,150000,2419,Opañel
5482,70,2,1,159000,2271,Abrantes
5481,58,2,1,140000,2414,Buena Vista
5480,80,2,2,295000,3688,Pau de Carabanchel
5479,127,3,2,345000,2717,Pau de Carabanchel
5478,54,2,1,142000,2630,Abrantes
5477,127,3,2,345000,2717,Pau de Carabanchel
5476,110,4,2,239000,2173,Buena Vista
5475,100,2,2,350000,3500,Puerta Bonita
5474,118,3,2,450000,3814,Puerta Bonita
5473,77,2,1,225000,2922,San Isidro
5472,60,2,1,198000,3300,Vista Alegre
5471,70,1,1,269000,3843,Pau de Carabanchel
5470,126,2,2,295000,2341,Puerta Bonita
5469,86,3,1,160000,1860,Buena Vista
5468,85,2,2,249000,2929,Pau de Carabanchel
5467,62,1,1,93900,1515,Carabanchel
5466,70,3,1,124000,1771,Carabanchel
5465,61,2,1,124000,2033,Puerta Bonita
5464,51,1,1,105000,2059,Buena Vista
5463,57,3,1,85000,1491,Abrantes
5462,90,2,2,265000,2944,Pau de Carabanchel
5461,73,3,1,158000,2164,Abrantes
5460,257,5,3,500000,1946,Opañel
5459,117,3,2,280000,2393,Buena Vista
5458,64,3,1,135000,2109,Puerta Bonita
5457,65,3,1,105000,1615,Puerta Bonita
5456,50,2,1,128000,2560,Vista Alegre
5455,64,2,1,105000,1641,Buena Vista
5454,121,4,2,375000,3099,Abrantes
5453,82,2,2,239000,2915,Abrantes
5452,83,2,2,189000,2277,Buena Vista
5451,110,3,1,215000,1955,Buena Vista
5450,99,3,2,170000,1717,San Isidro
5449,85,3,1,226000,2659,Comillas
5448,54,2,1,105000,1944,Puerta Bonita
5447,117,3,1,220000,1880,Opañel
5446,81,3,2,249000,3074,Opañel
5445,59,3,1,130000,2203,Abrantes
5444,100,1,1,252800,2528,Opañel
5443,95,1,1,151151,1591,Puerta Bonita
5442,140,3,3,315000,2250,Buena Vista
5441,75,3,1,129000,1720,Puerta Bonita
5440,50,2,1,120000,2400,Vista Alegre
5439,128,4,2,300000,2344,Vista Alegre
5438,86,3,1,199900,2324,Vista Alegre
5437,130,4,3,300000,2308,San Isidro
5436,70,3,1,255000,3643,Comillas
5435,58,3,1,225000,3879,Opañel
5434,104,3,1,200000,1923,Vista Alegre
5433,66,3,1,155000,2348,San Isidro
5432,75,3,1,150000,2000,Vista Alegre
5431,85,3,1,136000,1600,Vista Alegre
5430,70,2,1,149900,2141,Buena Vista
5429,215,3,4,597000,2777,Pau de Carabanchel
5428,63,2,1,160000,2540,Opañel
5427,90,4,2,172000,1911,Vista Alegre
5426,75,2,2,245000,3267,Pau de Carabanchel
5425,110,3,2,180000,1636,Abrantes
5424,75,2,1,110000,1467,Vista Alegre
5423,70,3,1,136000,1943,Vista Alegre
5422,67,1,1,159990,2388,Puerta Bonita
5421,72,3,1,136000,1889,Puerta Bonita
5420,42,2,1,68000,1619,Puerta Bonita
5419,70,3,1,180000,2571,Buena Vista
5418,72,3,1,145000,2014,Vista Alegre
5417,47,1,1,130000,2766,San Isidro
5416,90,3,2,225000,2500,San Isidro
5415,75,2,1,138000,1840,Buena Vista
5414,72,3,1,119900,1665,Vista Alegre
5413,130,3,2,319000,2454,Pau de Carabanchel
5412,92,3,2,194000,2109,San Isidro
5411,77,3,1,135000,1753,Abrantes
5410,65,3,1,146000,2246,Opañel
5409,54,2,1,120000,2222,San Isidro
5408,75,2,2,235000,3133,Puerta Bonita
5407,60,2,1,130000,2167,Abrantes
5406,69,2,1,230000,3333,San Isidro
5405,55,3,1,109000,1982,Puerta Bonita
5404,65,2,1,110000,1692,Abrantes
5403,65,2,1,119000,1831,Carabanchel
5402,70,3,1,135000,1929,Buena Vista
5401,70,3,1,120000,1714,Buena Vista
